2502,810
6659,185
550,4705
4217,4554
636,3462
764,7125
5813,9285
1753,5326
7873,5827
4534,2441
8569,6611
5762,1491
5072,4514
5292,2645
4240,2919
6113,1380
609,4681
3295,3869
26,2378
2028,6711
7237,5567
6333,7993
1662,4793
1046,6535
14,7180
3550,7438
3965,7785
3736,3318
893,512
1441,4198
4402,5603
4958,8996
397,7543
6004,9601
7478,9607
5561,7278
6471,9499
1031,9606
7002,9478
6032,2887
3834,9244
4788,879
5817,1232
1404,1754
1658,1089
2041,4016
297,7578
2876,2766
7734,3488
1603,8191
3456,2137
716,4499
2830,4389
4713,3698
1879,3497
111,5108
726,1800
5462,2268
6337,1926
4317,7324
6003,8750
1331,620
4405,6958
1507,261
226,9201
5484,7604
242,3025
551,4259
6155,1252
999,6214
9552,1193
1225,9167
917,7758
6421,9505
2626,328
5787,9806
7725,870
802,8459
3898,7465
2052,3904
359,8453
5746,9321
973,9600
6915,6645
148,5557
3659,7798
6024,6764
512,1121
3783,8032
4287,5444
7197,2960
113,6163
1978,9363
1482,1291
2456,6657
2380,7741
2231,6585
4082,4206
2043,4791
2165,6205
2307,1915
720,2692
7036,1102
6641,4501
2213,1127
6085,8405
6682,2539
7472,6244
5115,1496
4259,3691
8512,7333
1400,9394
137,1756
2099,8665
294,1785
8735,3157
309,6624
6963,5982
540,5457
2930,9692
5959,5026
3064,950
5993,6189
5839,9039
6408,362
202,7763
3018,8517
4730,8661
6439,7630
4337,9307
4484,7280
3960,4380
5242,894
5181,6613
6367,6473
7080,4944
1211,3035
2154,6927
6022,8047
7787,1254
1025,4072
3866,5287
3334,2058
1183,1665
2163,3739
7874,7397
1909,30
136,431
6456,6571
6167,6035
429,1005
7579,9539
4819,7477
4552,4391
3599,2739
1522,8644
5147,7288
3024,1853
2142,6056
2824,2740
1935,4844
4925,1161
5968,2779
4370,1593
7807,8518
7582,5367
4245,7698
4998,1163
5447,9162
1751,3809
5969,305
2801,2096
3374,8086
6516,3421
7595,5013
959,193
5768,4636
4950,1148
4321,8523
7207,3016
2282,6306
1032,524
6710,8791
5571,9634
7406,3480
6600,7759
2857,221
5027,229
6170,6500
2285,7764
9731,2341
147,7096
1424,8825
7015,1080
4407,4685
3417,3629
4306,2636
1260,709
5619,17
5014,5659
4366,6333
3124,9398
7259,269
7903,5903
7791,6387
7482,5299
5703,6019
4514,6405
8186,8252
4020,2530
2368,3369
2086,756
7083,1680
6341,3605
5849,5755
5856,2789
6079,8584
442,1081
6205,7974
2190,738
448,8098
7639,7414
912,9597
4342,7314
944,8602
2370,5017
7312,923
6409,4725
2812,8699
20,660
2048,7564
554,9397
5330,9449
1054,3381
5410,1735
4368,9712
4808,5473
6965,6862
118,1466
4267,1546
1754,5771
1908,596
2860,3501
7724,1862
2827,5608
2306,4951
2301,5512
1018,3329
8313,2230
7522,2533
3558,4822
517,3335
3607,2968
6248,4263
3097,2055
599,3334
222,6921
2286,8821
477,3098
6478,9221
8600,4645
335,8440
7109,133
1782,2680
8212,3760
7257,3956
1271,9402
5030,9518
5994,7652
5129,899
366,2070
7208,9567
5863,8547
3551,4665
5465,3001
916,8886
5679,1032
2764,9152
1931,4546
8376,635
1936,1447
4554,3899
493,9174
5264,986
5544,2646
3156,2457
4410,8906
503,4528
83,7963
3848,4365
2551,4342
333,9161
678,1878
2987,6666
3863,9632
516,1879
4232,2826
127,8535
3098,3154
6120,9504
2817,6003
347,3147
5727,8052
1831,4786
7381,319
4309,6311
1930,9786
5152,8685
3719,9338
2477,8836
3648,8755
1370,619
376,930
2534,8632
4300,270
809,1757
145,3287
3317,932
161,7814
4023,8639
1,601
3593,984
2949,8646
6819,5820
632,2166
2832,61
7437,4235
6216,9771
6770,3177
3565,7559
6780,7291
3371,1882
2279,4372
7593,502
8618,3320
1877,1676
4847,4676
4118,2670
3232,5440
5105,4978
7628,208
4525,9464
6363,6274
3446,7961
8616,4535
4312,2501
305,7995
7128,1858
3603,6514
2418,7782
6013,1565
1318,3365
16,339
1347,1611
7457,9262
5107,2181
3107,2715
2177,3218
6705,9141
4921,2265
4099,4495
3386,1377
3190,7817
106,2820
5099,410
1724,117
284,765
3205,3131
3344,674
4175,2794
6237,7165
2945,7737
1460,2359
3453,3047
6249,3298
57,4897
2736,5126
5525,3505
4943,1898
4463,4812
1536,973
8496,489
581,599
6027,6820
1767,3673
5824,3356
2309,2175
5134,3806
553,2384
4192,1327
2889,7888
2264,8226
4110,4658
1205,4079
2746,2678
2969,3764
6995,1662
4221,7788
6195,3934
8061,4542
4046,6912
8491,8554
5788,2596
5732,8877
4371,1279
2782,8377
2540,4968
5126,1122
1667,3300
6425,2505
2972,6795
642,1358
4773,3032
1434,1177
1321,8133
549,4102
627,7792
1510,1160
9748,6632
6736,8545
4662,2131
4137,8068
3335,4056
3901,3521
4329,7958
8338,4649
6074,3269
4858,7887
3362,9063
1613,3907
6921,4810
5652,7413
6212,6074
3471,9287
1697,3550
1283,9789
4203,4077
2958,45
645,630
7140,1658
6833,6930
3658,8410
8869,4821
1910,421
5807,2704
2888,3063
49,1431
7606,7052
6987,4689
1227,1308
433,1826
2704,7130
9468,9015
605,177
1134,8550
4589,5203
2124,8374
3077,9764
3188,8200
5870,9443
5417,6143
569,5378
616,2245
4390,3490
3201,5396
2700,6939
3355,4566
3601,3510
793,5785
546,8009
2071,6268
1566,6368
648,6060
7726,5030
8567,8472
5155,4845
3158,8064
1707,3464
6403,8492
6235,5627
183,7858
2547,1392
3986,6747
6279,6158
1729,6362
4555,9296
3022,5890
4078,8895
1469,5102
1709,7072
1774,4847
3227,3894
427,3713
6561,3630
220,7906
115,3924
6937,5399
3050,8826
1995,3089
4957,6812
5496,1259
6487,1560
7205,8516
5650,6859
2040,710
6809,9119
119,7080
816,9693
3902,8807
1198,9128
3399,3694
3962,9554
331,3705
2911,5411
5154,4582
2885,875
2998,5706
3222,8779
4656,1213
958,7151
3837,5057
3434,703
4686,3768
6565,824
4817,8948
2962,2959
474,5482
8420,4696
6076,7614
4964,1802
3028,8563
1096,4886
3582,5000
7464,2007
129,2687
7328,605
2648,4294
3451,628
6315,7521
94,9191
1897,1345
548,4335
431,1192
7798,5234
9002,7063
3021,7217
4113,3844
3233,5051
1496,482
3723,9236
6827,1405
4045,5362
2352,757
271,6252
3140,4974
1073,5194
5557,6748
8551,7194
4397,5247
829,2952
9863,681
2205,5289
3037,1430
4857,7353
231,1617
2758,5009
2789,6753
3890,6439
1367,3439
5098,5873
594,4084
7436,2101
1964,3829
7776,5027
4793,1725
4435,1999
281,2464
5613,7992
2759,5277
4741,3130
2875,2394
8931,8891
1717,5631
1146,5452
7417,6561
1287,5240
6329,9376
6402,2184
4967,6037
430,4117
4301,3788
2189,2682
8386,3503
1101,8142
4636,8493
1668,6226
5826,535
4112,6931
1396,2094
4633,4588
89,9515
977,8955
6473,1743
2160,79
7881,5593
1121,3682
2061,7025
1762,5934
7858,7806
5418,1620
9016,1439
8208,5853
591,9034
755,3810
2115,4185
7308,1943
5615,9002
6949,5372
7076,2842
7474,7468
7271,7725
6893,2449
1039,1650
224,1556
3033,112
872,2545
2975,7875
2250,8381
2023,9651
4852,8189
1125,7493
1669,1179
5654,6918
3138,3504
674,4083
7249,7825
5084,7003
4460,1407
4375,76
5074,3359
1569,6674
7513,6503
1682,8457
5042,9362
2284,4533
587,5470
9627,9666
2504,5564
2101,8306
4954,7319
4584,7565
2406,7807
5822,7092
9695,9328
2495,604
1069,7773
1883,2870
6954,342
6270,4008
7260,5720
1319,5252
2290,5350
8305,6134
5058,3219
1873,4966
3941,8537
4043,5882
4316,8712
6451,7978
2660,2658
724,1076
5864,1582
5834,439
8132,1517
3630,8203
4970,4406
3389,1932
507,6997
4285,474
6356,7132
1072,794
2085,2791
3351,6018
3338,8631
5608,9424
6664,4398
79,5054
2345,2610
2849,7403
8614,7610
6934,7740
3005,9485
567,209
694,7147
1387,6389
4302,2212
185,6486
2304,1559
4280,5058
5075,435
2051,2178
2446,6919
1833,4305
2240,3159
6662,6149
4496,9839
4102,128
4272,4177
6086,1587
4181,8286
2952,9768
2622,5078
4553,0
1224,2815
863,4315
1218,2306
7525,4648
1894,6573
2121,460
4268,8175
1861,4233
2905,2818
4188,1350
7059,7270
1095,8248
6951,4274
4179,1275
1114,5909
4219,4419
6510,7108
3746,9615
4948,2228
2844,9228
1477,6622
4544,4205
4524,5541
5224,6637
4085,3212
2214,7809
206,8577
795,5705
7682,1201
3284,8429
7709,6449
199,9224
1401,6763
5004,1634
1458,1851
3111,6905
7850,1109
3452,8430
3322,8710
7248,9076
5714,1424
2951,781
7748,8357
1344,6881
6482,5408
6877,1090
2448,4156
5487,9553
2784,9290
2693,7338
9674,1816
6492,6727
6778,6446
2915,8184
8647,9882
4251,6683
52,8330
1042,4551
7238,5776
2219,563
5415,2964
7191,3994
200,3360
7605,5020
6102,570
0,6829
2,3102
3,3584
4,3744
5,685
6,1048
7,1635
8,822
9,8863
10,8701
11,1082
12,5697
13,2840
15,5900
17,8673
18,3535
19,8217
21,9388
22,566
23,8693
24,3856
25,699
27,4370
28,9870
29,1972
30,379
31,7354
32,3738
33,6979
35,1387
36,5405
37,7454
38,8989
39,4778
40,9570
41,2559
42,1402
43,7479
44,5569
45,9092
46,9320
47,1710
48,7011
50,2686
51,3938
53,8846
55,4338
56,1626
58,4145
59,2098
60,3884
61,6289
63,8951
64,9341
65,8458
66,966
67,6153
68,1498
69,3172
70,4856
71,5723
72,5611
73,7650
74,1711
75,5088
76,7597
77,1337
78,8714
80,8999
82,3397
84,1011
85,4990
86,2514
87,1820
88,6044
90,3686
91,2217
92,6726
95,9702
96,6869
98,3644
99,4540
100,9387
101,3355
102,8106
103,7744
105,3798
108,5591
109,5328
110,1863
114,5969
116,2200
117,5759
120,3006
122,1740
123,3874
124,5140
125,6714
126,3292
128,2044
130,6353
131,8903
132,3261
133,3162
134,4234
135,162
139,3142
141,8663
142,7391
143,7004
144,3446
146,7594
149,8815
150,1073
151,828
152,8949
153,4143
154,8630
156,7237
157,1825
158,5477
159,9493
160,1246
162,8924
163,4224
164,4548
165,5589
166,8081
168,7690
169,6947
170,5619
171,8866
172,5551
173,3187
174,5870
175,3574
177,6039
178,4232
179,5621
181,814
182,9353
184,9129
186,8624
187,7168
188,7941
189,331
190,6270
191,8658
192,2853
193,5201
194,5414
195,459
196,7851
197,4534
201,2186
203,1287
204,5034
207,8592
208,5999
210,4095
211,4979
213,5105
214,6756
215,6319
216,2290
217,2317
218,5646
219,7829
221,4731
225,6415
227,4343
228,4813
229,1531
230,8684
233,5182
234,5489
235,8527
236,4647
237,5420
239,7945
240,9263
243,8113
244,6644
246,8194
247,7669
249,808
250,7813
251,2327
252,6164
253,3859
254,5964
255,7245
256,2512
257,8683
258,6381
259,3495
261,2020
262,1300
263,1636
265,2884
267,9639
269,9102
270,4745
273,4470
274,2379
275,8570
276,3430
277,9100
278,2439
279,42
280,3553
283,2770
285,4874
286,2407
287,5715
288,9613
289,6965
290,7017
291,1561
292,6089
293,4599
295,6831
296,5066
298,1281
299,953
300,6975
301,7272
302,4642
303,5686
306,4218
312,1902
313,2742
314,4275
315,9687
316,9031
317,1682
318,962
320,6107
321,4011
322,5734
324,3911
325,7305
327,629
328,411
329,1352
330,1533
336,9488
337,3701
338,6239
339,1615
340,6493
341,1181
342,7900
343,5025
344,83
345,2357
346,8840
349,7434
351,470
353,7833
355,8813
356,2849
358,5746
360,8100
361,3802
362,7141
363,6712
364,157
365,3855
367,9641
368,9782
369,9552
370,4397
372,7060
374,4401
377,865
378,3160
379,2835
380,8289
381,5281
383,8835
384,2227
385,8125
387,5546
388,7695
390,2475
391,4766
392,4971
393,9481
394,9533
395,8093
396,3587
400,3050
401,6654
402,6406
403,3693
405,8595
406,2476
407,813
408,126
409,9393
410,4428
412,4530
414,3905
415,3841
416,6263
417,4955
418,5505
419,7938
420,5309
422,2526
423,4707
424,8190
426,2133
428,1562
432,2288
434,6383
435,9401
437,7389
438,4141
439,2095
440,7519
441,8892
443,1922
444,5961
445,8115
446,4115
447,8010
450,4450
451,5160
452,8188
453,7086
454,8586
455,3073
458,6542
459,9845
460,2568
461,5205
464,492
465,7891
466,3
469,9374
470,8940
471,4637
472,2087
475,4377
476,4069
478,1941
480,31
481,3554
482,9200
483,3919
485,4220
486,3190
487,6990
490,5738
491,3689
494,3589
495,9511
496,8496
498,5691
499,6983
500,6566
501,7786
502,3194
504,8301
505,3529
509,9084
511,6372
513,3849
514,4434
515,2731
519,2591
520,5717
521,9226
522,7175
523,4960
524,1256
525,6675
526,70
527,8341
528,5624
529,835
532,7618
533,1782
534,989
536,6414
539,91
544,95
545,3141
556,3410
557,1253
558,9043
559,4074
560,9735
561,4768
562,3527
563,5110
564,6825
565,4438
566,72
570,4318
571,3581
572,4619
573,748
575,363
576,8425
577,1722
578,7957
579,1354
580,9874
582,3295
583,1008
584,4464
585,4216
586,1980
589,4250
590,5983
592,4537
593,8063
595,4641
596,4748
597,154
598,6755
600,6080
601,4043
602,6324
604,8137
606,3125
607,827
608,2081
610,46
611,7555
612,2784
615,2979
617,5506
619,4758
621,2400
622,7497
623,3886
624,1510
626,3815
629,1573
630,817
631,3499
633,8469
635,3741
637,8594
638,8824
639,4875
641,9706
646,9577
647,543
649,8116
650,7874
652,354
653,2173
655,5227
656,5975
659,8985
660,9830
661,7846
662,9091
663,7914
664,2669
665,6034
666,6012
667,6996
668,2241
669,5325
670,3923
671,1925
672,7508
673,9560
675,785
676,3255
677,1280
679,1731
680,6102
681,5907
684,9448
685,9
686,7560
689,4288
693,1384
695,3062
696,9785
697,9829
698,5990
699,3559
700,5780
701,4046
702,2483
703,8861
705,6207
706,6392
707,2515
708,386
709,9480
710,9716
711,402
713,4750
714,3646
715,9135
717,6273
718,6574
719,9254
721,7486
722,3824
723,7150
725,7677
727,6872
728,9621
729,7105
730,141
731,8307
733,1921
734,3985
735,8614
736,5561
737,7410
738,114
739,3496
740,5282
741,8871
743,9032
745,6885
746,2079
747,5346
748,4827
749,1222
750,1977
752,4336
753,7248
754,6187
756,5516
757,8771
758,2206
759,8737
760,7457
761,5382
762,7085
763,3257
767,8247
768,9422
771,7042
791,4834
792,7084
796,7539
797,9025
798,5816
799,2270
800,8464
803,2619
804,6640
805,8572
806,692
807,2850
810,9896
811,4496
812,3655
814,1589
815,2843
818,6716
819,7417
820,1919
821,9863
822,6186
823,9659
824,7603
825,1623
826,5773
827,723
828,3009
830,7187
831,5323
832,4331
835,6147
836,9074
837,9816
838,4041
839,164
840,9698
841,1595
842,9273
843,9428
844,9669
845,3071
846,7929
847,3413
849,6739
850,525
851,7799
852,8786
853,7988
854,3909
855,3882
856,9187
859,5343
860,6961
861,506
862,4182
864,5928
865,3609
866,2709
867,4630
875,7229
888,9846
889,9235
890,618
891,5331
892,7761
894,1724
895,5899
896,1397
897,1555
898,8812
899,2256
900,9266
901,5305
902,9324
903,7024
904,5090
905,9836
906,9492
907,5791
908,9160
909,7316
910,9796
911,1130
913,1857
914,7455
918,6400
919,705
921,2699
922,4921
923,7815
924,3652
925,6957
926,7769
928,9695
929,1108
930,3324
931,4850
932,8401
934,4455
935,8041
937,7152
939,7849
941,2377
943,4437
945,4888
946,4664
947,1414
949,3560
951,1945
952,4334
953,8411
954,5986
955,9532
956,3543
957,5152
960,2219
961,3146
963,6988
964,1794
965,2597
966,4943
967,9365
968,2369
970,3484
971,1120
972,2255
974,9405
975,1452
978,718
979,2891
982,3170
983,7948
984,4106
985,3450
987,4544
988,1764
994,2046
996,8500
998,9261
1000,9308
1001,8309
1002,2069
1003,8768
1004,4123
1005,5007
1006,5219
1007,8358
1008,3055
1010,323
1011,5319
1012,2563
1013,2659
1014,4836
1015,2567
1016,5572
1019,8868
1020,7712
1021,1284
1022,8650
1023,1783
1024,4965
1026,4744
1028,9840
1029,7529
1030,369
1033,7430
1034,8284
1035,4659
1037,3797
1038,3695
1040,8538
1041,3533
1043,6161
1044,3773
1045,3003
1048,5173
1049,3309
1050,9867
1053,4070
1055,8688
1056,254
1057,7393
1060,3198
1061,789
1062,5128
1063,9655
1065,1331
1066,3687
1067,9841
1068,2575
1070,397
1071,4440
1075,134
1076,8022
1077,4137
1078,5834
1079,2269
1080,6282
1081,6257
1082,6043
1084,8833
1085,2108
1086,1761
1088,8230
1089,9260
1090,1846
1091,7445
1092,2676
1094,370
1097,9317
1099,8610
1105,4912
1106,6222
1107,8313
1108,106
1109,4225
1110,3092
1111,4231
1113,4161
1115,8144
1116,696
1118,2725
1119,1378
1120,7884
1122,8013
1123,8759
1126,6588
1127,8589
1129,8931
1130,5415
1131,4040
1132,3853
1133,576
1135,5660
1136,2888
1138,3404
1139,3770
1141,29
1142,6078
1143,4686
1144,1887
1145,517
1148,3354
1149,195
1150,6354
1151,5185
1152,5492
1153,3830
1155,3939
1156,6596
1157,8461
1159,205
1160,3366
1161,7478
1162,3850
1163,3144
1167,2578
1169,2552
1170,7207
1173,4104
1174,7683
1175,6890
1176,4575
1178,9538
1179,5479
1180,5649
1181,35
1184,6855
1185,4915
1186,3506
1187,5788
1188,1809
1193,7986
1194,3124
1195,8340
1196,4351
1197,3752
1200,1087
1201,8734
1202,1806
1204,5670
1207,6494
1209,7873
1210,8504
1212,3921
1213,5293
1214,7485
1215,2606
1216,764
1217,1768
1219,333
1220,2992
1221,8742
1223,8213
1226,9008
1228,2024
1229,4175
1230,5412
1231,1992
1232,1987
1233,9722
1248,2928
1249,6932
1250,5191
1251,8167
1252,7442
1253,3659
1254,8403
1255,8315
1256,352
1257,8799
1258,2832
1259,456
1261,1112
1262,4723
1263,1685
1264,1628
1265,6567
1266,3519
1267,4621
1268,6743
1269,7377
1272,5920
1273,4026
1274,1114
1275,3452
1276,7821
1277,7222
1278,8394
1279,1677
1281,8463
1282,8795
1284,8691
1288,8879
1289,8617
1290,3291
1291,1888
1292,5171
1293,6744
1294,2298
1295,9046
1296,3067
1297,6073
1299,7714
1300,6531
1302,2
1303,6620
1304,23
1305,4842
1306,1270
1307,6903
1308,2351
1310,2613
1311,6923
1312,6833
1313,8012
1314,8088
1316,3056
1317,602
1320,2909
1322,84
1323,4012
1324,5777
1326,8711
1327,4798
1328,1166
1329,3325
1330,9380
1333,5515
1334,1599
1335,3929
1336,1734
1337,3668
1339,8756
1340,7335
1341,9270
1343,8946
1345,4369
1346,9776
1348,732
1352,9400
1353,3714
1354,5249
1355,3262
1358,8837
1361,7843
1362,9390
1363,5304
1364,8260
1365,281
1366,7449
1369,5927
1371,3150
1373,9172
1374,3843
1375,4361
1378,5119
1379,697
1381,5605
1382,8057
1383,8682
1384,5864
1385,3270
1386,113
1388,945
1389,4930
1390,4238
1393,1633
1394,728
1395,1995
1397,1953
1398,3940
1399,1667
1403,790
1405,4277
1406,5577
1407,6485
1408,4984
1409,3106
1411,3842
1412,6052
1413,6959
1414,642
1416,3041
1418,5955
1420,180
1421,168
1422,8783
1423,1044
1425,7364
1426,7726
1427,212
1428,6150
1429,8145
1430,5147
1431,7218
1432,4388
1433,6816
1435,5728
1436,5802
1437,4660
1438,240
1439,897
1440,2803
1442,5839
1444,1301
1445,5830
1446,666
1447,1145
1449,7090
1450,4612
1451,3997
1452,2978
1453,9856
1454,3205
1456,1325
1457,2105
1459,5377
1461,3114
1462,7571
1463,2584
1464,9850
1465,6598
1467,2335
1468,5143
1470,7523
1471,5810
1474,7922
1475,97
1476,4667
1478,6498
1479,2272
1480,6332
1481,3401
1488,9483
1489,5756
1491,8816
1492,4555
1493,7416
1494,6501
1495,8124
1497,9067
1498,5641
1499,8310
1500,3832
1503,7256
1504,5204
1509,9049
1511,5571
1512,2529
1513,6512
1514,9442
1515,7760
1516,8561
1517,7787
1518,9728
1519,6119
1520,572
1521,4164
1524,7191
1525,4852
1526,7356
1527,3104
1528,2151
1529,6532
1530,903
1531,3951
1533,3562
1534,2551
1535,3538
1538,4159
1539,4755
1544,6004
1546,9512
1549,6843
1553,69
1555,6249
1560,4609
1562,8843
1563,3715
1564,7097
1565,3110
1567,574
1568,4328
1570,4721
1571,3044
1572,1362
1573,4158
1574,5735
1575,9240
1576,6769
1578,4063
1579,8232
1580,507
1581,4484
1582,6796
1583,9638
1584,7558
1587,1786
1588,6377
1589,9684
1590,3260
1591,7681
1592,9094
1593,5956
1594,7742
1595,8986
1596,592
1597,8834
1598,2980
1599,3816
1600,8438
1601,6537
1602,77
1604,8117
1605,2548
1606,5232
1608,127
1609,6128
1610,5401
1611,5270
1614,3591
1615,2348
1616,9886
1617,1305
1618,6336
1619,6934
1620,7506
1621,4032
1622,7704
1623,594
1624,41
1625,68
1627,3854
1628,2197
1629,9569
1631,1899
1632,6075
1633,8398
1634,614
1636,2314
1638,7302
1651,8308
1654,6873
1655,2154
1656,9507
1657,550
1660,5595
1661,2732
1664,5544
1665,3168
1666,8553
1670,633
1671,7068
1672,8206
1673,1113
1674,6732
1675,3988
1679,833
1680,7249
1681,8414
1683,4773
1684,4626
1685,6738
1687,9364
1689,9535
1690,1707
1691,3618
1693,4655
1694,3785
1695,8490
1698,3616
1699,4303
1700,5965
1701,7464
1702,2517
1705,9144
1706,3408
1708,6
1710,1139
1711,8687
1712,3594
1713,8745
1714,7313
1715,3799
1716,8600
1719,324
1720,8346
1721,5117
1722,4920
1723,7583
1725,9611
1728,3868
1730,7756
1732,4276
1733,1137
1734,7708
1735,6211
1736,7426
1737,8919
1738,4560
1739,4130
1740,6779
1741,5842
1743,5794
1744,9629
1745,2936
1747,1125
1748,2344
1749,9734
1750,9298
1752,537
1755,3789
1756,5292
1757,2651
1758,1894
1759,8082
1760,322
1761,1576
1763,9245
1764,1588
1765,9521
1766,1674
1769,830
1772,8004
1773,1751
1776,2719
1778,4788
1780,9543
1781,8720
1785,8244
1786,5370
1788,499
1789,9454
1790,7171
1792,6880
1793,1450
1794,4603
1795,2681
1797,3388
1798,6201
1809,7824
1810,307
1811,427
1812,9181
1813,5840
1814,3038
1815,593
1816,5178
1817,9171
1818,3725
1819,5687
1820,7213
1821,7644
1822,7372
1824,466
1825,7939
1826,3314
1827,2892
1829,5199
1830,3054
1834,577
1835,1241
1837,8719
1838,2376
1839,1157
